WORD_ID,VOCAB_WORD,WORD_COUNT
1257,former,113
1258,arriv,113
1259,pacif,113
1260,echo,113
1261,carri,113
1262,weapon,113
1263,unlimit,113
1264,indian,113
1265,background,113
1266,wife,113
1267,compet,113
1268,recipi,112
1269,listen,112
1270,token,112
1271,affili,112
1272,conflict,112
1273,fight,112
1274,critic,112
1275,percent,111
1276,isp,111
1277,sat,111
1278,powel,111
1279,storag,111
1280,app,111
1281,unfortun,111
1282,tech,111
1283,password,111
1284,discount,111
1285,extens,111
1286,surpris,111
1287,civil,110
1288,hot,110
1289,hermio,110
1290,basi,110
1291,assur,110
1292,sleep,110
1293,water,110
1294,detect,110
1295,jabber,110
1296,effici,110
1297,sit,110
1298,succeed,110
1299,alsa,109
1300,intro,109
1301,garrigu,109
1302,kept,109
1303,substanti,109
1304,output,109
1305,panel,109
1306,printer,109
1307,catch,108
1308,attract,108
1309,tabl,108
1310,menu,108
1311,proprietari,108
1312,jm,108
1313,inc,108
1314,enemi,108
1315,light,108
1316,pull,108
1317,scan,108
1318,mine,108
1319,descript,108
1320,ip,108
1321,worldwid,108
1322,revers,107
1323,wednesday,107
1324,joe,107
1325,truth,107
1326,advic,107
1327,disabl,107
1328,god,107
1329,nobodi,107
1330,v,107
1331,index,107
1332,pudg,107
1333,saw,107
1334,analysi,106
1335,vendor,106
1336,manufactur,106
1337,patent,106
1338,euro,106
1339,agreement,106
1340,structur,106
1341,seven,106
1342,gone,106
1343,balanc,105
1344,k,105
1345,morn,105
1346,alon,105
1347,specifi,105
1348,franc,105
1349,teach,105
1350,room,105
1351,jame,105
1352,vote,105
1353,decad,105
1354,lack,105
1355,cool,105
1356,awar,104
1357,wast,104
1358,editor,104
1359,gold,104
1360,boston,104
1361,charact,104
1362,california,104
1363,whitelist,104
1364,obvious,104
1365,zip,103
1366,construct,103
1367,polic,103
1368,treat,103
1369,innov,103
1370,trick,102
1371,theori,102
1372,career,102
1373,highli,102
1374,u,102
1375,temperatur,102
1376,clue,102
1377,tom,102
1378,financ,102
1379,insert,102
1380,journal,102
1381,ga,102
1382,incred,101
1383,middl,101
1384,ultim,101
1385,flag,101
1386,son,101
1387,afford,101
1388,int,101
1389,touch,101
1390,spec,101
1391,gcc,101
1392,impress,101
1393,greater,101
1394,encourag,101
1395,constitut,101
1396,anymor,100
1397,correspond,100
1398,attorney,100
1399,usag,100
1400,brain,100
1401,cent,100
1402,peni,100
1403,ebay,100
1404,annual,99
1405,master,99
1406,input,99
1407,summari,99
1408,hp,99
1409,jim,99
1410,mechan,99
1411,wake,99
1412,dan,99
1413,larger,99
1414,greg,99
1415,boy,99
1416,mother,99
1417,previou,99
1418,blank,99
1419,trial,99
1420,blood,99
1421,mike,98
1422,urgent,98
1423,stream,98
1424,cbyi,98
1425,democrat,98
1426,hate,98
1427,el,98
1428,suffer,98
1429,focu,97
1430,perman,97
1431,pound,97
1432,cheap,97
1433,advis,97
1434,php,96
1435,underwrit,96
1436,judg,96
1437,particularli,96
1438,flow,96
1439,suspect,96
1440,skeptic,96
1441,mostli,96
1442,varieti,96
1443,star,96
1444,speech,96
1445,smtp,96
1446,dynam,95
1447,vacat,95
1448,obviou,95
1449,percentag,95
1450,delay,95
1451,wealth,95
1452,mistak,95
1453,instanc,95
1454,behavior,95
1455,eye,94
1456,super,94
1457,dark,94
1458,binari,94
1459,earlier,94
1460,comfort,94
1461,keyboard,94
1462,warm,94
1463,republ,94
1464,toni,94
1465,destruct,94
1466,arm,93
1467,rock,93
1468,ban,93
1469,termin,93
1470,rick,93
1471,woman,93
1472,laserjet,93
1473,telecom,93
1474,firewal,93
1475,ireland,93
1476,mailer,93
1477,reveal,93
1478,channel,93
1479,affect,93
1480,se,92
1481,motiv,92
1482,english,92
1483,steve,92
1484,essenti,92
1485,consolid,92
1486,tend,92
1487,heart,92
1488,rss,92
1489,char,92
1490,knew,92
1491,recogn,91
1492,vipul,91
1493,floppi,91
1494,domest,91
1495,btw,91
1496,alli,91
1497,consist,91
1498,prospect,91
1499,principl,91
1500,skill,91
1501,wing,90
1502,prompt,90
1503,lawyer,90
1504,estim,90
1505,style,90
1506,pack,90
1507,highlight,90
1508,core,90
1509,beta,90
1510,opt,89
1511,defend,89
1512,nearli,89
1513,pipe,89
1514,magazin,89
1515,dell,89
1516,somewher,89
1517,invit,89
1518,bonus,89
1519,unlik,89
1520,lifetim,89
1521,eventu,89
1522,gnome,89
1523,staff,88
1524,role,88
1525,fl,88
1526,comprehens,88
1527,vehicl,88
1528,beat,88
1529,ftoc,88
1530,planta,88
1531,sensit,88
1532,task,88
1533,pocket,87
1534,modern,87
1535,eat,87
1536,babi,87
1537,hair,87
1538,roman,87
1539,biggest,87
1540,python,87
1541,modem,87
1542,map,87
1543,clearli,87
1544,dn,87
1545,despit,87
1546,audio,87
1547,teledynam,87
1548,food,87
1549,march,87
1550,ground,87
1551,histor,87
1552,restor,87
1553,favor,86
1554,strength,86
1555,bind,86
1556,impact,86
1557,complianc,86
1558,strongli,86
1559,convert,86
1560,fresh,86
1561,picasso,86
1562,eval,86
1563,commentari,86
1564,revis,86
1565,suck,86
1566,peter,85
1567,mlm,85
1568,exploit,85
1569,coverag,85
1570,conserv,85
1571,interview,85
1572,minimum,85
1573,dragon,85
1574,senior,85
1575,met,85
1576,shown,85
1577,british,85
1578,config,85
1579,permit,84
1580,gave,84
1581,dont,84
1582,truli,84
1583,beyond,84
1584,mile,84
1585,spot,84
1586,doctor,84
1587,stabl,84
1588,equal,84
1589,liber,84
1590,instantli,84
1591,everybodi,84
1592,protocol,84
1593,failur,84
1594,employe,84
1595,font,84
1596,texa,84
1597,mailbox,84
1598,tx,83
1599,auto,83
1600,brought,83
1601,optim,83
1602,typic,83
1603,consider,83
1604,signal,83
1605,q,83
1606,reli,83
1607,visa,83
1608,synchron,83
1609,tape,83
1610,led,82
1611,startup,82
1612,dial,82
1613,geeg,82
1614,distanc,82
1615,revok,82
1616,worst,82
1617,crash,82
1618,expir,82
1619,variabl,82
1620,translat,82
1621,proper,82
1622,calcul,82
1623,draw,82
1624,chines,82
1625,exact,82
1626,al,82
1627,showcas,82
1628,stylu,81
1629,hidden,81
1630,evil,81
1631,spent,81
1632,yesterday,81
1633,finish,81
1634,neighbor,81
1635,prove,81
1636,broker,81
1637,annoy,81
1638,extern,81
1639,imposs,81
1640,favorit,81
1641,plant,81
1642,crimin,81
1643,boss,81
1644,sir,80
1645,sole,80
1646,acknowledg,80
1647,repair,80
1648,pop,80
1649,feet,80
1650,artist,80
1651,strang,80
1652,netscap,80
1653,ran,80
1654,retriev,80
1655,rare,80
1656,bigger,80
1657,z,80
1658,bearer,80
1659,foundat,80
1660,beauti,79
1661,serious,79
1662,hack,79
1663,portion,79
1664,autom,79
1665,scientist,79
1666,evalu,79
1667,properli,79
1668,england,79
1669,somebodi,79
1670,hotel,79
1671,planet,79
1672,equiti,79
1673,rob,79
1674,hell,79
1675,guidelin,79
1676,safeti,79
1677,edward,79
1678,sport,79
1679,poverti,79
1680,rebuild,79
1681,climat,78
1682,antiqu,78
1683,gentl,78
1684,hire,78
1685,sunday,78
1686,spread,78
1687,restrict,78
1688,minor,78
1689,explor,78
1690,lie,78
1691,chicago,78
1692,summer,78
1693,push,78
1694,prescript,78
1695,station,78
1696,iiu,78
1697,scheme,78
1698,correctli,78
1699,jump,78
1700,ii,78
1701,bell,78
1702,strip,78
1703,primari,77
1704,epson,77
1705,diseas,77
1706,currenc,77
1707,lo,77
1708,student,77
1709,fundament,77
1710,vou,77
1711,threaten,77
1712,recruit,77
1713,para,77
1714,radio,77
1715,mount,77
1716,shape,77
1717,becam,77
1718,entertain,77
1719,headlin,77
1720,herb,76
1721,seed,76
1722,architectur,76
1723,husband,76
1724,craig,76
1725,proxi,76
1726,hang,76
1727,mainten,76
1728,recal,76
1729,damag,76
1730,merchant,76
1731,protest,76
1732,laser,76
1733,resum,76
1734,happier,76
1735,spamd,76
1736,doubl,75
1737,muscl,75
1738,vast,75
1739,van,75
1740,exit,75
1741,feroc,75
1742,remedi,75
1743,corpu,75
1744,plug,75
1745,buyer,75
1746,prioriti,75
1747,settlement,75
1748,sendmail,75
1749,viagra,75
1750,stick,75
1751,disclaim,75
1752,ssh,74
1753,luck,74
1754,laugh,74
1755,fantasi,74
1756,somehow,74
1757,moor,74
1758,georg,74
1759,prior,74
1760,disappear,74
1761,wors,74
1762,ticket,74
1763,feedback,74
1764,green,74
1765,reg,74
1766,camera,74
1767,western,74
1768,dozen,74
1769,creativ,74
1770,hall,74
1771,angl,74
1772,faith,74
1773,norton,73
1774,batteri,73
1775,symbol,73
1776,child,73
1777,kathmandu,73
1778,anonym,73
1779,tel,73
1780,supplement,73
1781,aspect,73
1782,bother,73
1783,oil,73
1784,pour,73
1785,feed,73
1786,hormon,73
1787,realiti,73
1788,reject,73
1789,broken,73
1790,usb,73
1791,seminar,73
1792,democraci,72
1793,authent,72
1794,committe,72
1795,perfectli,72
1796,eugen,72
1797,acceler,72
1798,substanc,72
1799,entrepreneur,72
1800,appeal,72
1801,allianc,72
1802,parent,72
1803,doc,72
1804,arrang,72
1805,shall,72
1806,shot,72
1807,encrypt,72
1808,convent,72
1809,argu,72
1810,mozilla,71
1811,park,71
1812,phrase,71
1813,observ,71
1814,convinc,71
1815,serial,71
1816,electr,71
1817,sponsorship,71
1818,random,71
1819,statist,71
1820,à,71
1821,slightli,71
1822,legitim,71
1823,funni,71
1824,neither,71
1825,meant,70
1826,refund,70
1827,auction,70
1828,queri,70
1829,hey,70
1830,edg,70
1831,highest,70
1832,east,70
1833,ie,70
1834,award,70
1835,frame,70
1836,appropri,70
1837,resolv,70
1838,strictli,70
1839,edificio,70
1840,nort,70
1841,door,70
1842,merg,70
1843,shock,70
1844,empir,70
1845,barcelona,70
1846,solari,70
1847,lesson,69
1848,bear,69
1849,volum,69
1850,repeat,69
1851,hunt,69
1852,postal,69
1853,smaller,69
1854,fear,69
1855,damn,69
1856,stabil,69
1857,aphrodisia,69
1858,kelli,69
1859,survey,69
1860,capac,69
1861,tomorrow,69
1862,union,69
1863,surviv,69
1864,carrier,69
1865,pressur,69
1866,daniel,69
1867,mr,68
1868,herbal,68
1869,arrest,68
1870,pablo,68
1871,strike,68
1872,trip,68
1873,fairli,68
1874,amend,68
1875,virus,68
1876,bought,68
1877,twice,68
1878,farquhar,68
1879,mason,68
1880,owen,68
1881,weekend,68
1882,odd,68
1883,declin,68
1884,te,68
1885,aggress,68
1886,alter,68
1887,banner,68
1888,zero,67
1889,cancel,67
1890,testimoni,67
1891,promiscu,67
1892,januari,67
1893,ah,67
1894,appl,67
1895,licenc,67
1896,exclud,67
1897,gmt,67
1898,easiest,67
1899,prosaka,67
1900,harm,67
1901,complain,67
1902,nt,67
1903,duplic,67
1904,violat,67
1905,welch,67
1906,cold,67
1907,race,67
1908,winner,67
1909,inbox,67
1910,compon,67
1911,viru,66
1912,audienc,66
1913,honest,66
1914,pill,66
1915,reduct,66
1916,vari,66
1917,spray,66
1918,md,66
1919,farm,66
1920,blog,66
1921,bunch,66
1922,mh,66
1923,debian,66
1924,scam,66
1925,deni,66
1926,nativ,66
1927,ratio,66
1928,round,66
1929,algorithm,66
1930,genet,66
1931,bandwidth,66
1932,hmm,66
1933,mirror,66
1934,presum,66
1935,formula,66
1936,compens,65
1937,sea,65
1938,tab,65
1939,split,65
1940,reboot,65
1941,gibbon,65
1942,vjestika,65
1943,iraq,65
1944,brief,65
1945,partnership,65
1946,martin,65
1947,analyst,65
1948,gay,65
1949,precis,65
1950,elsewher,65
1951,bankruptci,65
1952,label,65
1953,club,65
1954,austin,65
1955,approxim,65
1956,renew,65
1957,â,65
1958,possess,65
1959,mous,64
1960,msgid,64
1961,gordon,64
1962,grand,64
1963,saturday,64
1964,massiv,64
1965,invent,64
1966,deploy,64
1967,roger,64
1968,envelop,64
1969,lift,64
1970,buffer,64
1971,weekli,64
1972,blue,64
1973,reward,64
1974,dramat,64
1975,plugin,64
1976,processor,64
1977,porn,64
1978,writer,63
1979,retir,63
1980,cancer,63
1981,empti,63
1982,adopt,63
1983,dig,63
1984,infrastructur,63
1985,flash,63
1986,ps,63
1987,ibm,63
1988,complex,63
1989,fuck,63
1990,anytim,63
1991,that,63
1992,millionair,63
1993,engag,63
1994,prohibit,63
1995,aol,63
1996,rohit,63
1997,inspir,63
1998,environment,63
1999,agreeabl,63
2000,nvidia,63
2001,apart,63
2002,religion,63
2003,collabor,63
2004,sm,63
2005,inconveni,63
2006,african,62
2007,plenti,62
2008,northern,62
2009,shell,62
2010,harley,62
2011,satisfi,62
2012,ministri,62
2013,thoma,62
2014,justic,62
2015,schedul,62
2016,solicit,62
2017,conduct,62
2018,cycl,62
2019,assembl,62
2020,length,62
2021,img,61
2022,rout,61
2023,encount,61
2024,onto,61
2025,began,61
2026,excess,61
2027,mere,61
2028,rose,61
2029,clock,61
2030,self,61
2031,swap,61
2032,henc,61
2033,farmer,61
2034,acquisit,61
2035,experienc,61
2036,distro,61
2037,duncan,61
2038,bound,61
2039,enforc,61
2040,candid,61
2041,own,61
2042,straight,60
2043,minim,60
2044,newspap,60
2045,homeown,60
2046,guido,60
2047,london,60
2048,evolv,60
2049,elect,60
2050,liter,60
2051,kate,60
2052,wholesal,60
2053,pointer,60
2054,scale,60
2055,demonstr,60
2056,grab,60
2057,televis,60
2058,russian,60
2059,deep,60
2060,conclud,60
2061,domin,60
2062,throw,60
2063,transform,60
2064,registr,60
2065,famou,60
2066,attend,60
2067,prosper,60
2068,murder,59
2069,colleagu,59
2070,wave,59
2071,chat,59
2072,unabl,59
2073,preserv,59
2074,buck,59
2075,mix,59
2076,glad,59
2077,context,59
2078,hors,59
2079,rank,59
2080,oppos,59
2081,niall,59
2082,boost,59
2083,toll,59
2084,christian,59
2085,receipt,59
2086,lawsuit,59
2087,religi,58
2088,remark,58
2089,corrupt,58
2090,valhalla,58
2091,assert,58
2092,da,58
2093,proof,58
2094,blame,58
2095,resel,58
2096,skin,58
2097,loop,58
2098,crime,58
2099,russia,58
2100,co,58
2101,routin,58
2102,entiti,58
2103,attain,58
2104,paypal,57
2105,passphras,57
2106,tune,57
2107,mathemat,57
2108,forest,57
2109,brent,57
2110,icq,57
2111,destroy,57
2112,marshalles,57
2113,inkjet,57
2114,newsgroup,57
2115,glm,57
2116,webmast,57
2117,replica,57
2118,habea,57
2119,numer,57
2120,abacha,57
2121,scientif,57
2122,accur,57
2123,asia,57
2124,moral,57
2125,vircio,57
2126,tast,57
2127,hash,56
2128,heavi,56
2129,mountain,56
2130,joseph,56
2131,sheet,56
2132,song,56
2133,null,56
2134,bless,56
2135,frequent,56
2136,visitor,56
2137,ben,56
2138,na,56
2139,embed,56
2140,rise,56
2141,formal,56
2142,hint,56
2143,brother,56
2144,yellow,56
2145,bu,56
2146,jar,56
2147,yield,56
2148,throughout,56
2149,column,56
2150,victim,56
2151,regardless,56
2152,chart,56
2153,po,56
2154,amateur,55
2155,pro,55
2156,incompat,55
2157,logic,55
2158,limbo,55
2159,trace,55
2160,aim,55
2161,classic,55
2162,drink,55
2163,remind,55
2164,dog,55
2165,chip,55
2166,mess,55
2167,bay,55
2168,labor,55
2169,branch,55
2170,consequ,55
2171,pure,55
2172,freebsd,55
2173,town,55
2174,prize,54
2175,assign,54
2176,est,54
2177,imho,54
2178,negoti,54
2179,decemb,54
2180,crap,54
2181,gambl,54
2182,opposit,54
2183,export,54
2184,il,54
2185,focus,54
2186,spirit,54
2187,worker,54
2188,exhibit,54
2189,exceed,54
2190,violenc,54
2191,smoker,54
2192,spamtrap,54
2193,syntax,54
2194,joke,54
2195,topic,54
2196,ladi,54
2197,felt,54
2198,que,54
2199,privileg,54
2200,pars,54
2201,coast,54
2202,adapt,54
2203,satisfact,54
2204,pursu,53
2205,batch,53
2206,incorpor,53
2207,appoint,53
2208,fan,53
2209,stage,53
2210,pa,53
2211,specialist,53
2212,circumst,53
2213,complic,53
2214,battl,53
2215,cheaper,53
2216,byte,53
2217,lib,53
2218,vice,53
2219,stamp,53
2220,tremend,53
2221,chairman,52
2222,struggl,52
2223,okay,52
2224,alan,52
2225,sur,52
2226,compel,52
2227,caught,52
2228,unwant,52
2229,alert,52
2230,bet,52
2231,admit,52
2232,ui,52
2233,compress,52
2234,sophist,52
2235,older,52
2236,affair,52
2237,trivial,52
2238,loos,52
2239,goto,52
2240,florida,52
2241,unknown,52
2242,strengthen,52
2243,gather,52
2244,intel,52
2245,truck,52
2246,boundari,52
2247,keyword,52
2248,moder,52
2249,entitl,52
2250,liberti,52
2251,kit,52
2252,lover,52
2253,jodi,52
2254,riaa,52
2255,dublin,52
2256,airlin,52
2257,airport,51
2258,owe,51
2259,mastercard,51
2260,surfac,51
2261,belief,51
2262,hole,51
2263,sector,51
2264,penni,51
2265,wear,51
2266,album,51
2267,disclosur,51
2268,margin,51
2269,britain,51
2270,australia,51
2271,ownership,51
2272,transmiss,51
2273,pioneer,51
2274,trend,51
2275,ahead,51
2276,ved,51
2277,muslim,51
2278,ideal,51
2279,refus,50
2280,marri,50
2281,dice,50
2282,stress,50
2283,nan,50
2284,maximum,50
2285,adjust,50
2286,msn,50
2287,raw,50
2288,maker,50
2289,assumpt,50
2290,tin,50
2291,weather,50
2292,palestinian,50
2293,wa,50
2294,pickl,50
2295,stephen,50
2296,majesti,50
2297,scott,50
2298,outlook,50
2299,jack,50
2300,timeout,50
2301,reform,50
2302,relay,50
2303,suffici,50
2304,overal,50
2305,encod,50
2306,ice,50
2307,dump,50
2308,mplayer,50
2309,lay,50
2310,weak,50
2311,debug,49
2312,ne,49
2313,influenc,49
2314,curv,49
2315,schuman,49
2316,chain,49
2317,hawaii,49
2318,egg,49
2319,wealthi,49
2320,portabl,49
2321,finger,49
2322,sentenc,49
2323,magic,49
2324,captur,49
2325,propag,49
2326,catalog,48
2327,submiss,48
2328,astronom,48
2329,holiday,48
2330,whatsoev,48
2331,heck,48
2332,spring,48
2333,trademark,48
2334,weird,48
2335,explan,48
2336,mandat,48
2337,patrick,48
2338,dinosaur,48
2339,vision,48
2340,session,48
2341,depress,48
2342,lilo,48
2343,retain,48
2344,endeavor,48
2345,bone,48
2346,frustrat,48
2347,crack,48
2348,shout,48
2349,admin,48
2350,ou,48
2351,silli,48
2352,scratch,47
2353,virginia,47
2354,rapidli,47
2355,spambay,47
2356,unusu,47
2357,movement,47
2358,hospit,47
2359,intellectu,47
2360,besid,47
2361,bomb,47
2362,francisco,47
2363,tower,47
2364,ethic,47
2365,ar,47
2366,mysql,47
2367,corner,47
2368,randomli,47
2369,casino,47
2370,circl,47
2371,api,47
2372,hacker,47
2373,belong,47
2374,buri,47
2375,rah,47
2376,fli,47
2377,minist,47
2378,outstand,47
2379,inexpens,47
2380,settl,47
2381,ram,47
2382,gpg,47
2383,speaker,47
2384,latter,47
2385,abandon,46
2386,xxx,46
2387,ce,46
2388,igtt,46
2389,recognit,46
2390,ez,46
2391,fuel,46
2392,ir,46
2393,germani,46
2394,preced,46
2395,expos,46
2396,proceed,46
2397,hide,46
2398,celebr,46
2399,necessarili,46
2400,greatest,46
2401,prob,46
2402,intent,46
2403,thirti,46
2404,plane,46
2405,theme,46
2406,snore,46
2407,jeremi,46
2408,tivo,46
2409,joint,46
2410,twenti,46
2411,formul,46
2412,du,46
2413,pentium,46
2414,openssl,46
2415,constant,46
2416,organis,46
2417,ton,46
2418,iroijlaplap,46
2419,lean,46
2420,scholarship,46
2421,harvest,45
2422,framework,45
2423,element,45
2424,draft,45
2425,marriag,45
2426,japan,45
2427,arg,45
2428,relax,45
2429,jurisdict,45
2430,une,45
2431,dr,45
2432,openssh,45
2433,bsd,45
2434,tweak,45
2435,armi,45
2436,recov,45
2437,german,45
2438,forum,45
2439,fp,45
2440,greet,45
2441,es,45
2442,wild,45
2443,richard,45
2444,conclus,45
2445,season,45
2446,maxim,45
2447,freez,44
2448,tobacco,44
2449,mutual,44
2450,hook,44
2451,maxaman,44
2452,flight,44
2453,quarter,44
2454,render,44
2455,boom,44
2456,zone,44
2457,potent,44
2458,con,44
2459,crazi,44
2460,capitalist,44
2461,anthoni,44
2462,pci,44
2463,magnitud,44
2464,notifi,44
2465,murjel,44
2466,bond,44
2467,pleasur,44
2468,asian,44
2469,bob,44
2470,decreas,44
2471,commerc,44
2472,layer,44
2473,ximian,44
2474,burner,44
2475,scenario,44
2476,milter,44
2477,angel,44
2478,till,44
2479,rm,44
2480,trader,44
2481,raid,44
2482,telecommun,44
2483,subsequ,44
2484,shoot,44
2485,leas,44
2486,dedic,44
2487,elig,44
2488,everywher,44
2489,ratak,44
2490,fashion,44
2491,scope,44
2492,contest,44
2493,advisor,44
2494,council,44
2495,distributor,44
2496,invalid,44
2497,corn,43
2498,gotten,43
2499,kindli,43
